grade,sub_grade,purpose,addr_state,home_ownership,total_exposure,loan_count,default_count,avg_int_rate
A,A1,debt_consolidation,TX,ANY,21000.0,1,0,5.32
A,A1,debt_consolidation,TX,MORTGAGE,17190425.0,1074,38,5.547616387337044
A,A1,debt_consolidation,TX,OWN,2852175.0,187,3,5.461443850267376
A,A1,debt_consolidation,TX,RENT,3854150.0,292,18,5.598732876712328
A,A1,debt_consolidation,UT,MORTGAGE,1762500.0,116,1,5.541551724137929
A,A1,debt_consolidation,UT,OWN,110500.0,8,0,5.40875
A,A1,debt_consolidation,UT,RENT,218775.0,13,0,5.59923076923077
A,A1,debt_consolidation,VA,MORTGAGE,6654425.0,423,12,5.572836879432625
A,A1,debt_consolidation,VA,OWN,809850.0,54,5,5.547592592592592
A,A1,debt_consolidation,VA,RENT,2293025.0,171,1,5.602982456140347
A,A1,debt_consolidation,VT,ANY,25200.0,1,0,5.32
A,A1,debt_consolidation,VT,MORTGAGE,368650.0,27,0,5.447777777777777
A,A1,debt_consolidation,VT,OWN,40500.0,4,0,5.852500000000001
A,A1,debt_consolidation,VT,RENT,91850.0,9,0,5.477777777777778
A,A1,debt_consolidation,WA,MORTGAGE,4199600.0,262,8,5.573778625954197
A,A1,debt_consolidation,WA,OWN,223950.0,16,0,5.541250000000001
A,A1,debt_consolidation,WA,RENT,1641950.0,132,6,5.4880303030303
A,A1,debt_consolidation,WI,MORTGAGE,3040775.0,214,3,5.548504672897191
A,A1,debt_consolidation,WI,OWN,260600.0,21,1,5.618095238095239
A,A1,debt_consolidation,WI,RENT,612275.0,52,3,5.619999999999999
A,A1,debt_consolidation,WV,MORTGAGE,956525.0,64,0,5.69734375
A,A1,debt_consolidation,WV,OWN,107000.0,11,1,5.373636363636364
A,A1,debt_consolidation,WV,RENT,66900.0,6,0,5.8066666666666675
A,A1,debt_consolidation,WY,MORTGAGE,623000.0,39,2,5.547948717948718
A,A1,debt_consolidation,WY,OWN,28000.0,1,0,5.32
A,A1,debt_consolidation,WY,RENT,86000.0,5,0,5.604000000000001
A,A1,home_improvement,AK,MORTGAGE,180900.0,11,0,5.384545454545455
A,A1,home_improvement,AK,OWN,43000.0,2,0,5.32
A,A1,home_improvement,AL,MORTGAGE,384450.0,36,0,5.550833333333333
A,A1,home_improvement,AL,OWN,75600.0,7,0,5.521428571428571
A,A1,home_improvement,AL,RENT,6000.0,1,0,5.32
A,A1,home_improvement,AR,MORTGAGE,227400.0,21,2,5.454285714285715
A,A1,home_improvement,AR,OWN,14000.0,3,0,5.32
A,A1,home_improvement,AR,RENT,10000.0,1,0,5.32
A,A1,home_improvement,AZ,MORTGAGE,1247150.0,89,3,5.42831460674157
A,A1,home_improvement,AZ,OWN,190950.0,14,0,5.421428571428572
A,A1,home_improvement,AZ,RENT,48300.0,4,0,5.32
A,A1,home_improvement,CA,MORTGAGE,7445600.0,486,9,5.500452674897123
A,A1,home_improvement,CA,OWN,887200.0,64,0,5.451406249999998
A,A1,home_improvement,CA,RENT,576225.0,42,3,5.433333333333333
A,A1,home_improvement,CO,MORTGAGE,1533450.0,104,4,5.499999999999998
A,A1,home_improvement,CO,OWN,158000.0,10,0,5.391
A,A1,home_improvement,CO,RENT,21100.0,2,0,5.675000000000001
A,A1,home_improvement,CT,MORTGAGE,790000.0,53,3,5.478113207547168
A,A1,home_improvement,CT,OWN,82500.0,7,0,5.61
A,A1,home_improvement,DC,MORTGAGE,221600.0,13,0,5.53
A,A1,home_improvement,DC,RENT,28000.0,2,0,5.37
A,A1,home_improvement,DE,MORTGAGE,183800.0,15,0,5.468000000000001
A,A1,home_improvement,DE,OWN,40000.0,1,0,5.32
A,A1,home_improvement,FL,MORTGAGE,3891700.0,274,7,5.532335766423351
A,A1,home_improvement,FL,OWN,807300.0,63,2,5.485238095238094
A,A1,home_improvement,FL,RENT,122100.0,18,0,5.37
A,A1,home_improvement,GA,MORTGAGE,1985700.0,153,8,5.480196078431368
A,A1,home_improvement,GA,OWN,228000.0,17,0,5.444117647058825
A,A1,home_improvement,GA,RENT,17000.0,2,0,5.32
A,A1,home_improvement,HI,MORTGAGE,167500.0,11,0,5.464545454545455
A,A1,home_improvement,HI,OWN,32175.0,2,0,5.675000000000001
A,A1,home_improvement,HI,RENT,16800.0,1,0,5.32
A,A1,home_improvement,ID,MORTGAGE,6000.0,1,0,5.32
A,A1,home_improvement,ID,RENT,6000.0,1,0,5.32
A,A1,home_improvement,IL,MORTGAGE,1819100.0,136,3,5.489926470588232
A,A1,home_improvement,IL,OWN,196800.0,13,4,5.319999999999999
A,A1,home_improvement,IL,RENT,64600.0,6,1,5.318333333333333
A,A1,home_improvement,IN,MORTGAGE,700725.0,59,2,5.464237288135591
A,A1,home_improvement,IN,OWN,60600.0,6,1,5.421666666666667
A,A1,home_improvement,IN,RENT,34000.0,2,0,5.32
A,A1,home_improvement,KS,MORTGAGE,440300.0,31,0,5.480322580645161
A,A1,home_improvement,KS,OWN,88500.0,8,1,5.39625
A,A1,home_improvement,KY,MORTGAGE,443425.0,40,0,5.51675
A,A1,home_improvement,KY,OWN,37000.0,5,2,5.5840000000000005
A,A1,home_improvement,KY,RENT,7000.0,1,0,5.32
A,A1,home_improvement,LA,MORTGAGE,459000.0,41,0,5.478048780487805
A,A1,home_improvement,LA,OWN,92150.0,10,1,5.391
A,A1,home_improvement,MA,MORTGAGE,1564900.0,117,2,5.594957264957263
A,A1,home_improvement,MA,OWN,258500.0,17,0,5.564705882352942
A,A1,home_improvement,MA,RENT,65000.0,5,0,5.46
A,A1,home_improvement,MD,MORTGAGE,1076600.0,84,2,5.509642857142855
A,A1,home_improvement,MD,OWN,200150.0,15,0,5.655333333333334
A,A1,home_improvement,MD,RENT,45600.0,4,0,5.4975000000000005
A,A1,home_improvement,ME,MORTGAGE,32700.0,3,0,5.32
A,A1,home_improvement,ME,OWN,15000.0,2,0,5.32
A,A1,home_improvement,MI,MORTGAGE,1130250.0,92,1,5.4654347826086935
A,A1,home_improvement,MI,OWN,233850.0,16,0,5.4975000000000005
A,A1,home_improvement,MI,RENT,12250.0,2,0,5.675000000000001
A,A1,home_improvement,MN,MORTGAGE,826700.0,62,0,5.560161290322579
A,A1,home_improvement,MN,OWN,136775.0,8,1,5.42
A,A1,home_improvement,MN,RENT,74000.0,7,0,5.714285714285714
A,A1,home_improvement,MO,MORTGAGE,832300.0,75,3,5.4874666666666645
A,A1,home_improvement,MO,OWN,66225.0,5,1,5.482000000000001
A,A1,home_improvement,MO,RENT,3600.0,1,0,5.32
A,A1,home_improvement,MS,MORTGAGE,112500.0,12,2,5.379166666666667
A,A1,home_improvement,MS,OWN,49000.0,4,0,5.32
A,A1,home_improvement,MS,RENT,15000.0,1,0,5.32
A,A1,home_improvement,MT,MORTGAGE,119700.0,9,0,5.613333333333333
A,A1,home_improvement,MT,OWN,9800.0,1,0,5.32
A,A1,home_improvement,NC,MORTGAGE,1499875.0,122,3,5.519508196721309
A,A1,home_improvement,NC,OWN,249450.0,17,2,5.444705882352942
A,A1,home_improvement,NC,RENT,36000.0,3,0,5.316666666666666
A,A1,home_improvement,ND,MORTGAGE,24000.0,2,0,5.715
A,A1,home_improvement,NE,MORTGAGE,52600.0,4,0,5.32
A,A1,home_improvement,NE,OWN,55000.0,3,0,5.32
A,A1,home_improvement,NH,MORTGAGE,343900.0,21,2,5.525714285714285
A,A1,home_improvement,NH,OWN,33000.0,3,0,5.5566666666666675
A,A1,home_improvement,NH,RENT,6000.0,1,0,6.11
A,A1,home_improvement,NJ,MORTGAGE,2029800.0,143,1,5.507902097902094
A,A1,home_improvement,NJ,OWN,275400.0,23,1,5.438695652173913
A,A1,home_improvement,NJ,RENT,223975.0,13,0,5.444615384615385
A,A1,home_improvement,NM,MORTGAGE,297150.0,19,0,5.506842105263158
A,A1,home_improvement,NM,OWN,59900.0,7,0,5.421428571428572
A,A1,home_improvement,NM,RENT,12000.0,1,0,5.32
A,A1,home_improvement,NV,MORTGAGE,472750.0,33,0,5.537575757575758
A,A1,home_improvement,NV,OWN,114700.0,7,0,5.522857142857143
A,A1,home_improvement,NV,RENT,2000.0,1,0,5.32
A,A1,home_improvement,NY,MORTGAGE,2902600.0,217,8,5.510506912442391
A,A1,home_improvement,NY,OWN,1049975.0,69,0,5.534637681159418
A,A1,home_improvement,NY,RENT,434900.0,31,0,5.5596774193548395
A,A1,home_improvement,OH,MORTGAGE,1680425.0,140,4,5.480714285714282
A,A1,home_improvement,OH,OWN,156800.0,16,0,5.541875000000001
A,A1,home_improvement,OH,RENT,85400.0,6,0,5.675000000000001
A,A1,home_improvement,OK,MORTGAGE,292825.0,24,1,5.52625
A,A1,home_improvement,OK,OWN,37000.0,2,0,5.32
A,A1,home_improvement,OR,MORTGAGE,666600.0,51,1,5.443333333333332
A,A1,home_improvement,OR,OWN,16800.0,2,0,5.675000000000001
A,A1,home_improvement,OR,RENT,47500.0,3,0,5.316666666666666
A,A1,home_improvement,PA,MORTGAGE,1770950.0,140,2,5.547928571428568
A,A1,home_improvement,PA,OWN,305550.0,22,0,5.525454545454545
A,A1,home_improvement,PA,RENT,60500.0,7,0,5.421428571428572
A,A1,home_improvement,RI,MORTGAGE,177300.0,12,1,5.565
A,A1,home_improvement,RI,OWN,9600.0,1,0,5.32
A,A1,home_improvement,SC,MORTGAGE,554825.0,47,2,5.488085106382979
A,A1,home_improvement,SC,OWN,137950.0,11,0,5.512727272727273
A,A1,home_improvement,SC,RENT,37800.0,4,0,5.4725
A,A1,home_improvement,SD,MORTGAGE,53400.0,4,0,5.32
A,A1,home_improvement,TN,MORTGAGE,776275.0,60,0,5.422833333333331
A,A1,home_improvement,TN,OWN,130750.0,8,0,5.586250000000001
A,A1,home_improvement,TN,RENT,27000.0,3,0,5.583333333333333
A,A1,home_improvement,TX,MORTGAGE,4476950.0,326,10,5.50337423312883
A,A1,home_improvement,TX,OWN,615750.0,54,1,5.488333333333332
A,A1,home_improvement,TX,RENT,208550.0,16,0,5.401875
A,A1,home_improvement,UT,MORTGAGE,292000.0,21,0,5.58
A,A1,home_improvement,UT,RENT,10000.0,1,0,5.32
A,A1,home_improvement,VA,MORTGAGE,1455225.0,108,2,5.476944444444443
A,A1,home_improvement,VA,OWN,233875.0,19,0,5.6126315789473695
A,A1,home_improvement,VA,RENT,77800.0,8,0,5.40875
A,A1,home_improvement,VT,MORTGAGE,148950.0,10,0,5.391
A,A1,home_improvement,VT,OWN,14400.0,2,0,5.32
A,A1,home_improvement,WA,MORTGAGE,1442500.0,87,1,5.5091954022988485
A,A1,home_improvement,WA,OWN,94550.0,10,0,5.523000000000001
A,A1,home_improvement,WA,RENT,26000.0,4,0,5.32
A,A1,home_improvement,WI,MORTGAGE,692275.0,52,0,5.572115384615385
A,A1,home_improvement,WI,OWN,55000.0,5,0,5.32
A,A1,home_improvement,WI,RENT,14000.0,1,0,5.32
A,A1,home_improvement,WV,MORTGAGE,202100.0,18,0,5.595555555555556
A,A1,home_improvement,WV,OWN,55000.0,6,1,5.4383333333333335
A,A1,home_improvement,WY,MORTGAGE,62500.0,5,1,5.462000000000001
A,A1,home_improvement,WY,OWN,1800.0,1,0,5.32
A,A1,house,AL,MORTGAGE,45000.0,2,0,5.675000000000001
A,A1,house,AL,RENT,8000.0,1,0,5.32
A,A1,house,AZ,MORTGAGE,55000.0,2,0,5.31
A,A1,house,AZ,OWN,3000.0,1,0,5.31
A,A1,house,AZ,RENT,40000.0,1,0,5.32
A,A1,house,CA,MORTGAGE,104375.0,6,0,5.675000000000001
A,A1,house,CA,OWN,153000.0,7,0,5.42
A,A1,house,CA,RENT,282125.0,19,0,5.665263157894738
A,A1,house,CO,MORTGAGE,61000.0,3,0,5.316666666666666
A,A1,house,CO,OWN,35000.0,1,0,5.32
A,A1,house,CO,RENT,21000.0,2,0,5.3149999999999995
A,A1,house,CT,MORTGAGE,30875.0,1,0,5.32
A,A1,house,CT,RENT,28000.0,2,0,6.03
A,A1,house,DC,MORTGAGE,20000.0,1,0,5.32
A,A1,house,DE,RENT,18000.0,1,0,5.32
A,A1,house,FL,MORTGAGE,109850.0,7,1,5.622857142857144
A,A1,house,FL,OWN,136150.0,6,1,5.675000000000001
A,A1,house,FL,RENT,70500.0,5,0,5.604000000000001
A,A1,house,GA,MORTGAGE,30225.0,4,0,5.6725
A,A1,house,GA,OWN,26000.0,2,0,5.67
A,A1,house,GA,RENT,8000.0,1,0,6.03
A,A1,house,IL,MORTGAGE,145425.0,7,1,5.827142857142858
A,A1,house,IL,OWN,1000.0,1,0,5.31
A,A1,house,IL,RENT,32000.0,2,0,5.32
A,A1,house,IN,MORTGAGE,10000.0,1,0,6.03
A,A1,house,KY,MORTGAGE,32000.0,1,0,5.32
A,A1,house,KY,OWN,20950.0,1,0,6.03
A,A1,house,LA,MORTGAGE,16000.0,1,0,6.03
A,A1,house,MA,MORTGAGE,86000.0,4,0,5.6725
A,A1,house,MA,OWN,2500.0,1,0,6.03
A,A1,house,MA,RENT,101000.0,5,0,5.548
A,A1,house,MD,OWN,8000.0,1,0,5.32
A,A1,house,MD,RENT,24000.0,1,0,5.32
A,A1,house,MI,MORTGAGE,51800.0,4,0,5.7
A,A1,house,MI,OWN,21000.0,2,0,5.675000000000001
A,A1,house,MN,MORTGAGE,45000.0,2,0,5.3149999999999995
A,A1,house,MO,MORTGAGE,71500.0,4,0,5.672499999999999
A,A1,house,MS,MORTGAGE,36000.0,2,1,5.3149999999999995
A,A1,house,NC,MORTGAGE,68500.0,3,0,5.32
A,A1,house,NC,OWN,23350.0,1,0,6.03
A,A1,house,NC,RENT,19200.0,1,0,5.32
A,A1,house,NH,OWN,17475.0,1,0,6.03
A,A1,house,NJ,MORTGAGE,41000.0,2,0,5.32
A,A1,house,NJ,RENT,72000.0,5,0,5.604000000000001
A,A1,house,NV,MORTGAGE,20650.0,2,0,5.675000000000001
A,A1,house,NY,MORTGAGE,45000.0,3,0,5.5566666666666675
A,A1,house,NY,OWN,5000.0,1,0,6.03
A,A1,house,NY,RENT,85600.0,4,0,5.4975000000000005
A,A1,house,OH,MORTGAGE,68750.0,5,0,5.744
A,A1,house,OR,RENT,44725.0,3,0,5.793333333333334
A,A1,house,PA,MORTGAGE,25100.0,2,0,5.675000000000001
A,A1,house,PA,RENT,52800.0,4,1,5.522500000000001
A,A1,house,SC,MORTGAGE,19400.0,2,0,5.67
A,A1,house,SC,OWN,20000.0,1,0,6.03
A,A1,house,SD,MORTGAGE,6000.0,1,0,5.32
A,A1,house,TN,MORTGAGE,41000.0,2,0,5.32
A,A1,house,TN,RENT,15000.0,1,0,5.31
A,A1,house,TX,MORTGAGE,156000.0,8,0,5.4975000000000005
A,A1,house,TX,OWN,36000.0,2,0,5.31
A,A1,house,TX,RENT,101600.0,5,0,5.498
A,A1,house,UT,MORTGAGE,10000.0,1,0,6.03
A,A1,house,UT,RENT,40000.0,1,0,5.32
A,A1,house,VA,MORTGAGE,59325.0,5,0,5.6339999999999995
A,A1,house,VA,OWN,58000.0,3,0,5.32
A,A1,house,VA,RENT,28375.0,2,0,5.675000000000001
A,A1,house,WA,MORTGAGE,25000.0,1,0,6.11
A,A1,house,WI,MORTGAGE,64000.0,2,0,5.675000000000001
A,A1,major_purchase,AK,MORTGAGE,30000.0,3,0,5.5566666666666675
A,A1,major_purchase,AK,RENT,41000.0,3,0,5.32
A,A1,major_purchase,AL,MORTGAGE,80250.0,12,2,5.505833333333334
A,A1,major_purchase,AL,OWN,13750.0,3,0,5.386666666666667
A,A1,major_purchase,AL,RENT,10200.0,1,0,6.03
A,A1,major_purchase,AR,MORTGAGE,100500.0,10,1,5.533
A,A1,major_purchase,AR,OWN,8000.0,1,0,6.03
A,A1,major_purchase,AR,RENT,6000.0,1,0,5.32
A,A1,major_purchase,AZ,MORTGAGE,272200.0,26,1,5.4603846153846165
A,A1,major_purchase,AZ,OWN,93200.0,6,0,5.5566666666666675
A,A1,major_purchase,AZ,RENT,64600.0,9,0,5.634444444444444
A,A1,major_purchase,CA,MORTGAGE,1297075.0,100,3,5.4873999999999965
A,A1,major_purchase,CA,OWN,229950.0,19,0,5.6752631578947375
A,A1,major_purchase,CA,RENT,1224600.0,95,1,5.590631578947366
A,A1,major_purchase,CO,MORTGAGE,128500.0,17,1,5.455882352941177
A,A1,major_purchase,CO,OWN,4000.0,1,0,6.03
A,A1,major_purchase,CO,RENT,158600.0,15,0,5.367333333333334
A,A1,major_purchase,CT,MORTGAGE,76600.0,10,0,5.711
A,A1,major_purchase,CT,OWN,35000.0,3,0,5.760000000000001
A,A1,major_purchase,CT,RENT,80500.0,6,0,5.436666666666667
A,A1,major_purchase,DC,RENT,40600.0,4,0,5.675000000000001
A,A1,major_purchase,DE,MORTGAGE,22000.0,2,0,5.675000000000001
A,A1,major_purchase,DE,RENT,6000.0,1,0,6.03
A,A1,major_purchase,FL,MORTGAGE,540975.0,57,2,5.490350877192982
A,A1,major_purchase,FL,OWN,53800.0,9,1,5.318888888888889
A,A1,major_purchase,FL,RENT,230300.0,20,1,5.472
A,A1,major_purchase,GA,MORTGAGE,379675.0,43,1,5.53953488372093
A,A1,major_purchase,GA,OWN,62500.0,6,0,5.4383333333333335
A,A1,major_purchase,GA,RENT,87000.0,8,1,5.32
A,A1,major_purchase,HI,MORTGAGE,9000.0,1,0,5.32
A,A1,major_purchase,ID,MORTGAGE,5000.0,1,0,5.32
A,A1,major_purchase,ID,OWN,15000.0,1,0,5.32
A,A1,major_purchase,IL,MORTGAGE,256500.0,24,2,5.505833333333334
A,A1,major_purchase,IL,OWN,36625.0,4,0,5.4975000000000005
A,A1,major_purchase,IL,RENT,239500.0,18,0,5.398888888888889
A,A1,major_purchase,IN,MORTGAGE,65300.0,10,0,5.461
A,A1,major_purchase,IN,OWN,85200.0,7,0,5.42
A,A1,major_purchase,IN,RENT,5000.0,1,0,5.32
A,A1,major_purchase,KS,MORTGAGE,83275.0,7,0,5.6242857142857146
A,A1,major_purchase,KS,OWN,18700.0,3,1,5.5566666666666675
A,A1,major_purchase,KS,RENT,6900.0,1,0,6.03
A,A1,major_purchase,KY,MORTGAGE,92700.0,13,0,5.506923076923077
A,A1,major_purchase,KY,OWN,2500.0,1,0,6.03
A,A1,major_purchase,KY,RENT,54000.0,4,0,5.675000000000001
A,A1,major_purchase,LA,MORTGAGE,128500.0,11,0,5.504545454545455
A,A1,major_purchase,LA,OWN,40500.0,5,0,5.32
A,A1,major_purchase,LA,RENT,47200.0,5,0,5.462000000000001
A,A1,major_purchase,MA,MORTGAGE,198225.0,22,0,5.578181818181818
A,A1,major_purchase,MA,OWN,86900.0,6,0,5.675000000000001
A,A1,major_purchase,MA,RENT,152000.0,12,0,5.615833333333334
A,A1,major_purchase,MD,MORTGAGE,224275.0,16,0,5.541875000000001
A,A1,major_purchase,MD,OWN,26000.0,3,0,5.79
A,A1,major_purchase,MD,RENT,144650.0,14,0,5.573571428571428
A,A1,major_purchase,ME,MORTGAGE,39000.0,3,1,5.32
A,A1,major_purchase,MI,ANY,4000.0,1,0,5.32
A,A1,major_purchase,MI,MORTGAGE,286900.0,24,1,5.59
A,A1,major_purchase,MI,OWN,92950.0,7,0,5.421428571428572
A,A1,major_purchase,MI,RENT,53600.0,5,0,5.462000000000001
A,A1,major_purchase,MN,MORTGAGE,210200.0,21,0,5.435238095238096
A,A1,major_purchase,MN,OWN,10000.0,1,0,5.32
A,A1,major_purchase,MN,RENT,25700.0,3,0,5.5566666666666675
A,A1,major_purchase,MO,MORTGAGE,172400.0,17,0,5.498823529411766
A,A1,major_purchase,MO,OWN,55200.0,4,0,5.3175
A,A1,major_purchase,MO,RENT,31000.0,3,1,5.32
A,A1,major_purchase,MS,MORTGAGE,48200.0,5,0,5.32
A,A1,major_purchase,MS,OWN,10000.0,1,0,5.32
A,A1,major_purchase,MS,RENT,24300.0,3,0,5.553333333333334
A,A1,major_purchase,MT,MORTGAGE,37400.0,4,0,5.4975000000000005
A,A1,major_purchase,MT,OWN,6500.0,1,0,5.32
A,A1,major_purchase,MT,RENT,6000.0,1,0,5.93
A,A1,major_purchase,NC,MORTGAGE,283050.0,23,0,5.380869565217391
A,A1,major_purchase,NC,OWN,17000.0,2,1,5.32
A,A1,major_purchase,NC,RENT,88100.0,9,1,5.555555555555556
A,A1,major_purchase,ND,MORTGAGE,6000.0,1,0,5.32
A,A1,major_purchase,NE,MORTGAGE,67000.0,5,0,5.478
A,A1,major_purchase,NH,MORTGAGE,49000.0,5,0,5.462000000000001
A,A1,major_purchase,NH,OWN,25000.0,1,0,5.32
A,A1,major_purchase,NH,RENT,12500.0,2,0,5.32
A,A1,major_purchase,NJ,MORTGAGE,253150.0,23,1,5.663913043478261
A,A1,major_purchase,NJ,OWN,102000.0,9,0,5.398888888888889
A,A1,major_purchase,NJ,RENT,268400.0,20,0,5.461500000000001
A,A1,major_purchase,NM,MORTGAGE,80775.0,7,0,5.522857142857143
A,A1,major_purchase,NM,OWN,37400.0,4,0,5.65
A,A1,major_purchase,NM,RENT,25000.0,1,0,5.31
A,A1,major_purchase,NV,MORTGAGE,90975.0,9,0,5.545555555555556
A,A1,major_purchase,NV,OWN,25900.0,4,1,5.675000000000001
A,A1,major_purchase,NV,RENT,81200.0,6,0,5.336666666666667
A,A1,major_purchase,NY,MORTGAGE,407975.0,36,0,5.651111111111111
A,A1,major_purchase,NY,OWN,196225.0,16,0,5.5975
A,A1,major_purchase,NY,RENT,564200.0,43,2,5.500232558139535
A,A1,major_purchase,OH,MORTGAGE,346500.0,41,0,5.608536585365854
A,A1,major_purchase,OH,OWN,34500.0,3,0,5.32
A,A1,major_purchase,OH,RENT,121700.0,10,0,5.533
A,A1,major_purchase,OK,MORTGAGE,110100.0,14,0,5.6242857142857146
A,A1,major_purchase,OK,OWN,25000.0,2,0,5.32
A,A1,major_purchase,OR,MORTGAGE,96500.0,10,1,5.482000000000001
A,A1,major_purchase,OR,OWN,34400.0,2,0,5.32
A,A1,major_purchase,OR,RENT,45000.0,4,0,5.4975000000000005
A,A1,major_purchase,PA,MORTGAGE,265000.0,29,0,5.582068965517241
A,A1,major_purchase,PA,OWN,103000.0,11,1,5.522727272727273
A,A1,major_purchase,PA,RENT,81700.0,11,0,5.578181818181819
A,A1,major_purchase,RI,MORTGAGE,40500.0,4,0,5.4975000000000005
A,A1,major_purchase,SC,MORTGAGE,118275.0,10,0,5.612
A,A1,major_purchase,SC,OWN,38800.0,5,1,5.4799999999999995
A,A1,major_purchase,SC,RENT,57300.0,8,0,5.720000000000001
A,A1,major_purchase,TN,MORTGAGE,118925.0,13,1,5.374615384615385
A,A1,major_purchase,TN,OWN,19000.0,3,0,5.32
A,A1,major_purchase,TN,RENT,6400.0,1,0,5.32
A,A1,major_purchase,TX,MORTGAGE,1080975.0,98,2,5.580204081632651
A,A1,major_purchase,TX,OWN,398425.0,36,1,5.600555555555555
A,A1,major_purchase,TX,RENT,378000.0,29,0,5.543103448275862
A,A1,major_purchase,UT,MORTGAGE,29000.0,3,0,5.5566666666666675
A,A1,major_purchase,UT,OWN,15000.0,1,0,5.32
A,A1,major_purchase,UT,RENT,3500.0,1,0,5.31
A,A1,major_purchase,VA,MORTGAGE,365850.0,27,1,5.616296296296297
A,A1,major_purchase,VA,OWN,46400.0,4,0,5.5875
A,A1,major_purchase,VA,RENT,127000.0,11,1,5.771818181818182
A,A1,major_purchase,VT,MORTGAGE,25000.0,2,0,5.32
A,A1,major_purchase,WA,MORTGAGE,297075.0,27,0,5.5
A,A1,major_purchase,WA,RENT,153075.0,14,0,5.5792857142857155
A,A1,major_purchase,WI,MORTGAGE,180800.0,18,0,5.488333333333333
A,A1,major_purchase,WI,OWN,10400.0,2,0,5.32
A,A1,major_purchase,WI,RENT,28500.0,3,0,5.32
A,A1,major_purchase,WV,MORTGAGE,24000.0,5,0,5.6240000000000006
A,A1,major_purchase,WV,OWN,8000.0,1,0,5.32
A,A1,major_purchase,WV,RENT,13000.0,2,0,5.37
A,A1,major_purchase,WY,MORTGAGE,75250.0,5,0,5.482
A,A1,medical,AL,MORTGAGE,19500.0,3,0,5.5566666666666675
A,A1,medical,AR,OWN,5600.0,1,1,6.03
A,A1,medical,AZ,MORTGAGE,56600.0,8,0,5.42
A,A1,medical,AZ,OWN,15000.0,1,0,5.31
A,A1,medical,AZ,RENT,39400.0,4,0,5.4975000000000005
A,A1,medical,CA,MORTGAGE,217500.0,24,0,5.475833333333334
A,A1,medical,CA,OWN,15000.0,2,0,5.675000000000001
A,A1,medical,CA,RENT,159825.0,19,1,5.545263157894738
A,A1,medical,CO,MORTGAGE,164000.0,10,0,5.4
A,A1,medical,CO,OWN,1000.0,1,1,5.32
A,A1,medical,CO,RENT,45100.0,3,0,5.5566666666666675
A,A1,medical,CT,MORTGAGE,50400.0,4,0,5.522500000000001
A,A1,medical,CT,RENT,3000.0,1,0,5.42
A,A1,medical,DC,MORTGAGE,28000.0,1,0,5.32
A,A1,medical,DC,RENT,7000.0,1,1,5.31
A,A1,medical,FL,MORTGAGE,206100.0,16,2,5.4593750000000005
A,A1,medical,FL,OWN,9800.0,2,0,5.675000000000001
A,A1,medical,FL,RENT,94700.0,7,0,5.421428571428572
A,A1,medical,GA,MORTGAGE,176700.0,16,1,5.415000000000001
A,A1,medical,GA,OWN,44000.0,3,1,5.32
A,A1,medical,GA,RENT,9500.0,2,0,5.675000000000001
A,A1,medical,HI,MORTGAGE,14000.0,1,0,5.31
A,A1,medical,IL,MORTGAGE,184900.0,15,0,5.3726666666666665
A,A1,medical,IL,RENT,28500.0,3,0,5.32
A,A1,medical,IN,MORTGAGE,5000.0,2,0,5.32
A,A1,medical,IN,OWN,10000.0,1,0,5.32
A,A1,medical,IN,RENT,16300.0,2,0,5.32
A,A1,medical,KS,MORTGAGE,78000.0,3,0,5.32
A,A1,medical,KY,MORTGAGE,11500.0,2,1,5.37
A,A1,medical,LA,MORTGAGE,15500.0,3,0,5.5566666666666675
A,A1,medical,LA,OWN,26000.0,3,0,6.003333333333334
A,A1,medical,MA,MORTGAGE,15000.0,2,0,5.675000000000001
A,A1,medical,MA,OWN,14075.0,1,0,6.03
A,A1,medical,MA,RENT,23625.0,2,0,5.3149999999999995
A,A1,medical,MD,MORTGAGE,41700.0,6,0,5.421666666666667
A,A1,medical,MI,MORTGAGE,57600.0,5,0,5.462000000000001
A,A1,medical,MI,OWN,20000.0,2,0,5.675000000000001
A,A1,medical,MN,MORTGAGE,111000.0,8,0,5.5075
A,A1,medical,MN,OWN,20000.0,2,0,5.32
A,A1,medical,MO,MORTGAGE,39400.0,3,1,5.3133333333333335
A,A1,medical,MO,RENT,12000.0,1,0,6.03
A,A1,medical,MS,OWN,15000.0,1,0,5.32
A,A1,medical,MT,MORTGAGE,12000.0,1,0,6.03
A,A1,medical,NC,MORTGAGE,73500.0,4,0,5.4975000000000005
A,A1,medical,NC,OWN,7500.0,2,0,5.675000000000001
A,A1,medical,NC,RENT,20200.0,2,0,5.675000000000001
A,A1,medical,NE,RENT,3000.0,1,0,5.32
A,A1,medical,NH,MORTGAGE,9000.0,2,0,5.37
A,A1,medical,NJ,MORTGAGE,89500.0,7,0,5.418571428571428
A,A1,medical,NJ,OWN,5000.0,1,0,5.32
A,A1,medical,NJ,RENT,57600.0,6,1,5.4383333333333335
A,A1,medical,NM,MORTGAGE,7200.0,1,1,5.32
A,A1,medical,NV,MORTGAGE,15000.0,1,0,6.03
A,A1,medical,NV,RENT,5500.0,1,0,5.32
A,A1,medical,NY,MORTGAGE,41800.0,4,0,5.3149999999999995
A,A1,medical,NY,OWN,12500.0,3,0,5.5566666666666675
A,A1,medical,NY,RENT,125950.0,10,0,5.603
A,A1,medical,OH,MORTGAGE,7000.0,1,0,5.32
